Humidity,Temperature,Vibration,GLOF_Detected
94.08107645,25.64674295,Yes,Yes
45.72614312,-8.918914781,No,No
32.05998961,12.49777132,Yes,No
41.33699714,-11.65819763,No,No
36.24240569,5.54611912,No,No
47.35314945,-12.95886687,Yes,No
5.023020902,-11.84922988,No,No
22.34829266,-2.938625759,No,No
76.78062831,18.83992061,Yes,Yes
24.61748293,-19.50949189,Yes,No
79.0494523,23.37076574,Yes,Yes
89.20543701,25.03029941,Yes,Yes
28.09111825,14.26315745,Yes,No
79.07310013,26.84786541,Yes,Yes
44.64096256,-10.03638414,No,No
45.32347367,-1.791932881,Yes,No
89.18869318,18.97635109,Yes,Yes
99.95041865,26.53675766,Yes,Yes
71.4046835,-11.39000909,No,No
79.21636548,17.21538265,Yes,Yes
7.468478516,-12.13961661,Yes,No
74.66766754,4.738125867,No,No
9.458649178,-17.85741696,Yes,No
51.23357143,-5.837119042,No,No
10.76020928,3.165110928,Yes,No
90.90197243,18.96717257,Yes,Yes
36.29920261,-13.40941163,No,No
0.743302162,-1.858662694,Yes,No
73.2463228,-8.79365914,Yes,No
48.48055314,-13.75422641,No,No
3.010414431,-5.799995154,Yes,No
88.42507944,29.11768936,Yes,Yes
24.59129955,-7.109658632,No,No
30.20277907,10.85981394,No,No
36.97177287,-2.432254673,Yes,No
29.04918885,-12.79041355,No,No
31.75013581,-4.210447557,No,No
99.79014385,28.71544781,Yes,Yes
68.46006003,-7.58039968,No,No
39.85911856,-11.28580853,No,No
67.89742493,-6.702649816,Yes,No
13.63341504,12.49303932,Yes,No
68.19016022,-0.198844271,No,No
87.88351665,23.21278676,Yes,Yes
26.37374043,-11.80797787,No,No
45.2434067,1.484608075,No,No
16.82872348,-4.057440667,No,No
49.25471135,13.8914436,Yes,No
17.12484393,13.99269692,Yes,No
97.75250524,29.19090239,Yes,Yes
85.82587965,22.70544409,Yes,Yes
70.53779647,-15.43887042,Yes,No
79.12206976,17.93260398,Yes,Yes
87.53216673,26.72744599,Yes,Yes
78.34413074,17.3709986,Yes,Yes
76.74839524,18.46783207,Yes,Yes
77.80330676,21.79531116,Yes,Yes
31.11192416,-7.864843357,No,No
86.85277668,16.11846268,Yes,Yes
84.4821131,21.71439987,Yes,Yes
86.56365985,28.91231442,Yes,Yes
85.5081446,21.18146019,Yes,Yes
7.081417325,13.8564839,No,No
90.18143064,20.97769655,Yes,Yes
96.96215771,25.44947187,Yes,Yes
33.75439796,5.992259639,No,No
69.70526129,11.31666955,No,No
47.83306064,-16.43534572,Yes,No
71.84593949,-16.97398725,Yes,No
31.18313276,0.046959684,No,No
85.52615863,20.04964639,Yes,Yes
79.92457294,21.62115379,Yes,Yes
22.45375303,14.58048867,Yes,No
82.19786532,22.73855582,Yes,Yes
56.2699323,1.809824881,Yes,No
95.92527675,26.45079305,Yes,Yes
92.65476267,27.35409337,Yes,Yes
93.47719237,23.26459639,Yes,Yes
93.5678546,18.47718039,Yes,Yes
38.38353424,-2.181031518,Yes,No
23.70759837,5.283072767,No,No
90.28924042,20.20247488,Yes,Yes
60.4074247,10.8854417,Yes,No
82.579856,29.12270011,Yes,Yes
57.06384982,1.936367199,Yes,No
61.27304305,-5.337673132,No,No
91.02139303,24.6978234,Yes,Yes
99.11024501,19.10591736,Yes,Yes
71.91539049,12.28077214,No,No
97.47585641,20.46603247,Yes,Yes
16.01571409,7.659096638,Yes,No
5.026240331,12.43048841,Yes,No
44.95197938,14.13355873,No,No
35.80621421,-17.78613069,No,No
8.940783213,8.261727748,Yes,No
88.89749447,19.4097471,Yes,Yes
2.582348143,6.12098344,Yes,No
86.89094899,27.95334302,Yes,Yes
61.07879405,-7.575170947,No,No
38.46560567,-1.90087242,No,No
56.12668902,11.17912519,Yes,No
93.38413161,20.38093174,Yes,Yes
96.314855,27.69950501,Yes,Yes
62.04766123,-0.770585878,Yes,No
62.80253098,8.459970157,No,No
87.21763627,15.3879817,Yes,Yes
70.56601272,-11.87724977,No,No
84.085499,28.53890893,Yes,Yes
91.78828731,24.3923668,Yes,Yes
98.42480835,20.53244655,Yes,Yes
51.68157403,14.88972495,Yes,No
43.15193798,12.36305134,Yes,No
21.12120316,-13.14069354,No,No
17.76929954,-13.09650668,Yes,No
32.62609458,7.038290712,Yes,No
34.43430175,-6.745382555,Yes,No
85.34309474,16.18623735,Yes,Yes
94.02090563,15.95011535,Yes,Yes
1.064747585,-14.00543063,No,No
77.52099929,28.98313042,Yes,Yes
94.27625516,23.52342079,Yes,Yes
95.74241346,27.02105743,Yes,Yes
59.55108377,-19.09901566,Yes,No
76.88528674,22.27202786,Yes,Yes
43.54839194,7.029364489,No,No
26.34145405,-11.82083429,No,No
34.34252213,-14.24161197,No,No
95.63120858,29.3732184,Yes,Yes
57.70866706,-2.026874664,No,No
64.88033245,14.84192638,No,No
78.34801986,16.24816836,Yes,Yes
48.11283609,-13.02950858,No,No
93.77844683,29.06708219,Yes,Yes
44.65247776,1.469064628,No,No
44.64774494,5.236913131,No,No
95.44272147,18.28131936,Yes,Yes
82.92713328,18.36412526,Yes,Yes
20.93478531,-3.603856702,No,No
76.3709588,29.15182998,Yes,Yes
21.56333995,-15.51341745,Yes,No
77.77111755,18.65806355,Yes,Yes
34.37426959,7.611988704,Yes,No
43.017246,-19.13559458,No,No
30.58335258,-2.370788357,No,No
98.10020518,15.51029713,Yes,Yes
63.94105659,-1.895474059,Yes,No
72.54533928,-2.736337744,No,No
12.25158373,-10.81219885,Yes,No
56.1137934,-6.758953749,No,No
15.62365425,1.700046672,No,No
83.06677341,19.36001116,Yes,Yes
84.59590523,27.34238978,Yes,Yes
86.53923781,16.90327251,Yes,Yes
86.5353141,19.65350281,Yes,Yes
87.90101764,22.15976644,Yes,Yes
92.39795268,19.03771632,Yes,Yes
4.567915743,12.90629422,No,No
80.40170824,25.07535563,Yes,Yes
43.32098105,9.151275821,Yes,No
3.304939618,-0.730914478,No,No
61.59376159,12.68955965,No,No
89.09480294,20.81911098,Yes,Yes
98.19264684,21.97601422,Yes,Yes
77.09780881,21.6112387,Yes,Yes
24.3247033,3.028246892,No,No
98.93563596,26.76965636,Yes,Yes
0.737066443,-1.256732937,No,No
91.18292544,29.71976868,Yes,Yes
36.04199556,6.365952616,Yes,No
96.96588698,25.92739778,Yes,Yes
99.45218042,15.32514919,Yes,Yes
97.66126976,18.77998411,Yes,Yes
80.12030286,26.09425583,Yes,Yes
17.24953155,-2.320955549,Yes,No
14.24521023,4.483475464,Yes,No
4.653106272,-7.574465685,Yes,No
79.35453704,27.33585441,Yes,Yes
84.31230386,16.83047051,Yes,Yes
98.42646464,18.78864058,Yes,Yes
88.45097492,21.80179127,Yes,Yes
76.88039687,19.52884333,Yes,Yes
77.10406341,25.17937226,Yes,Yes
99.77212341,26.50614219,Yes,Yes
73.15577758,2.74523726,Yes,No
49.07565041,0.326900427,Yes,No
57.39872246,5.371946132,Yes,No
94.24546864,22.66043789,Yes,Yes
83.56696811,25.56785347,Yes,Yes
35.88683026,-15.9138234,Yes,No
25.08318953,2.778978267,No,No
81.68489342,15.4265086,Yes,Yes
64.33933376,10.483866,No,No
59.54513501,-2.059832443,Yes,No
81.37162276,20.28662434,Yes,Yes
98.64678208,18.40893047,Yes,Yes
37.94487407,-13.75839707,Yes,No
18.03986889,-3.715286405,No,No
90.58972223,23.88286444,Yes,Yes
16.11844778,-11.47348228,No,No
66.3929159,0.327889045,Yes,No
87.3801719,22.52400967,Yes,Yes
81.6939781,29.52111452,Yes,Yes
87.10295096,24.0631528,Yes,Yes
57.16309404,2.898252298,Yes,No
68.21965433,3.284549268,No,No
65.52138966,-17.27423538,Yes,No
41.29953444,4.060290133,No,No
65.3934796,-6.957000454,Yes,No
58.74734872,-0.898761208,Yes,No
91.27384987,21.54421839,Yes,Yes
30.7254652,11.83052824,Yes,No
76.39810789,26.7967465,Yes,Yes
94.13322733,18.31896892,Yes,Yes
3.65211363,8.178268188,Yes,No
2.996097996,-12.98810626,No,No
39.10327661,-6.722204063,No,No
74.83120418,-11.20827984,No,No
16.34185347,11.55709303,Yes,No
32.45786133,8.310048866,No,No
29.04558086,6.12582451,Yes,No
72.42292315,-9.387713218,No,No
10.3778696,-11.7178404,No,No
53.94339004,-5.447881965,Yes,No
88.94779102,19.54097791,Yes,Yes
6.643375473,-5.528698165,Yes,No
25.75400266,-18.17916857,Yes,No
87.66092222,26.01772877,Yes,Yes
25.50032895,-5.841816644,No,No
53.60649573,5.203896673,No,No
92.69796854,16.07154841,Yes,Yes
54.64922132,13.80196554,Yes,No
25.10917814,-19.98594596,Yes,No
51.92691918,12.92628007,Yes,No
29.41633451,-18.35285807,No,No
33.50448515,-17.24558137,Yes,No
44.09937221,-3.369019689,Yes,No
46.15655849,6.820642489,No,No
97.49255748,26.41503411,Yes,Yes
88.80306621,16.09001328,Yes,Yes
63.74694979,-1.328192694,No,No
86.26098444,17.11397771,Yes,Yes
99.91201399,23.21300469,Yes,Yes
40.37962345,4.889263596,Yes,No
73.77836874,6.152862578,No,No
40.98053057,0.488139798,Yes,No
46.13468554,9.637475065,No,No
40.59525832,-9.37736318,Yes,No
77.23549003,26.42831836,Yes,Yes
90.21794965,16.5404791,Yes,Yes
13.28651424,-5.47124881,Yes,No
55.54976858,-18.65726485,No,No
88.18264909,18.18418942,Yes,Yes
94.56335502,15.86986395,Yes,Yes
48.71316973,-11.72337807,No,No
45.0594112,-19.21009959,Yes,No
97.46058099,20.95168807,Yes,Yes
77.24376488,23.62352479,Yes,Yes
27.71806496,2.979694584,No,No
78.66873958,27.76463304,Yes,Yes
17.86099902,0.775133905,Yes,No
46.13023155,-7.163677325,Yes,No
29.63664731,12.66945945,No,No
92.56947589,28.67047541,Yes,Yes
80.47644425,22.19267013,Yes,Yes
79.94237915,18.93834758,Yes,Yes
51.90379148,1.978555737,Yes,No
33.43691624,-19.70758535,Yes,No
52.65805906,-17.01091305,No,No
6.266575313,8.717762648,No,No
79.09311333,26.51436517,Yes,Yes
80.02286119,26.97055282,Yes,Yes
32.51041746,-9.681396658,No,No
9.988659425,-19.8720291,No,No
8.9355504,5.848866382,Yes,No
90.23082043,29.55683093,Yes,Yes
1.436661416,-19.25975618,Yes,No
69.86661857,-1.55473314,Yes,No
13.08069503,-5.437526536,Yes,No
57.58234633,-15.75572873,Yes,No
12.56749045,-16.14937976,No,No
99.67934988,23.46221955,Yes,Yes
29.83992773,13.25977283,Yes,No
98.46909391,26.50664658,Yes,Yes
53.04591839,1.146087836,Yes,No
93.01745247,22.8854017,Yes,Yes
82.7385367,17.00862662,Yes,Yes
90.25913717,27.07369268,Yes,Yes
97.05281298,20.81919936,Yes,Yes
41.94135988,-17.03729362,No,No
55.4300232,-2.743945619,Yes,No
80.36512203,25.09391145,Yes,Yes
88.99111205,21.30683084,Yes,Yes
79.14096786,22.62145441,Yes,Yes
23.6429576,-16.96830837,No,No
63.2995104,-17.45988207,No,No
72.15438742,-4.345446115,Yes,No
86.11418921,18.08707028,Yes,Yes
0.070756145,0.608359455,Yes,No
87.97331568,17.87342488,Yes,Yes
5.113996482,-11.82313327,Yes,No
55.46858829,-4.051871246,No,No
42.97816505,-1.591869808,Yes,No
56.59270209,2.022671755,No,No
26.69683301,-13.29786348,Yes,No
64.95267563,8.796608506,No,No
83.73649228,16.39768223,Yes,Yes
21.3904352,1.331371718,Yes,No
97.58978976,25.06173244,Yes,Yes
4.692363166,-10.15504028,No,No
68.35043926,-1.636469266,No,No
96.78553335,28.42044668,Yes,Yes
90.95915504,29.63659199,Yes,Yes
84.14680462,19.63256092,Yes,Yes
12.1270915,11.98046229,Yes,No
89.24913234,24.43622842,Yes,Yes
58.50360653,-1.52657621,Yes,No
41.22879414,3.428489828,No,No
95.13508878,25.12720267,Yes,Yes
81.94554375,16.06631856,Yes,Yes
2.284776473,9.687109499,No,No
42.81580626,-13.96647733,No,No
95.91380329,24.2427013,Yes,Yes
84.00398012,26.36758285,Yes,Yes
85.1126178,28.40704406,Yes,Yes
68.79510499,9.586549149,No,No
78.72336451,28.53625368,Yes,Yes
78.16695448,17.3357251,Yes,Yes
78.43409988,21.9382137,Yes,Yes
89.40170199,22.32197468,Yes,Yes
49.87919918,-3.902031705,Yes,No
97.47559975,15.12195995,Yes,Yes
81.38657372,22.81761186,Yes,Yes
57.91140207,-16.39688494,Yes,No
84.41504635,21.20023987,Yes,Yes
90.68129791,22.26649606,Yes,Yes
24.22705093,-10.71902406,No,No
55.06134443,1.132746505,Yes,No
72.27638915,9.415496269,Yes,No
21.42806757,-17.44855418,Yes,No
52.28518544,-19.30094736,No,No
76.60841784,29.94538163,Yes,Yes
79.38056849,29.76179613,Yes,Yes
76.590086,28.62769203,Yes,Yes
62.21720368,-15.41448835,No,No
40.60308157,-1.209929872,No,No
18.49939619,-19.36898469,No,No
3.957394339,-18.20714963,No,No
34.79890631,-2.772433585,Yes,No
78.88501733,28.25660799,Yes,Yes
93.33406164,26.85587888,Yes,Yes
98.13998515,24.58984453,Yes,Yes
90.34959949,16.40587693,Yes,Yes
17.20243328,-16.16811719,Yes,No
28.48030536,11.38612925,Yes,No
34.38889216,8.678938084,Yes,No
74.78867654,-7.590812691,No,No
55.11943855,-9.458854455,No,No
60.80126778,1.131430034,Yes,No
86.43585613,25.2709966,Yes,Yes
54.30218916,3.495654825,Yes,No
73.72101597,-13.816119,Yes,No
84.08807623,17.06255393,Yes,Yes
84.20996197,20.21319356,Yes,Yes
63.90363119,-10.91927901,No,No
76.86261457,21.97720637,Yes,Yes
49.66741187,11.79531418,No,No
84.4219603,18.92229793,Yes,Yes
46.70650524,-1.166686756,Yes,No
29.40701827,-7.520437759,No,No
77.59591042,24.15778769,Yes,Yes
91.96088019,16.75387167,Yes,Yes
48.42937825,-6.57816071,Yes,No
28.00934588,-14.51855148,Yes,No
95.65845562,25.73789422,Yes,Yes
43.4872182,14.49334466,No,No
43.27362093,-7.690156371,No,No
89.30449726,23.86421378,Yes,Yes
6.452411777,12.77995763,Yes,No
82.19520238,27.27520932,Yes,Yes
58.64699829,-15.43878484,Yes,No
90.72187334,16.95308915,Yes,Yes
12.32151325,-15.41220484,Yes,No
87.3633225,20.08015095,Yes,Yes
88.06429656,18.97121681,Yes,Yes
65.993597,0.736904787,Yes,No
94.19772342,19.05718421,Yes,Yes
88.05268025,15.95894897,Yes,Yes
93.25710172,18.56252641,Yes,Yes
5.177770268,3.44837218,Yes,No
73.76754049,2.758927488,Yes,No
99.67636597,24.06865912,Yes,Yes
96.95070006,26.25481399,Yes,Yes
46.51761367,-2.709591529,No,No
25.63867814,13.04144474,Yes,No
49.73596867,13.56584616,No,No
68.63238409,-5.99456545,Yes,No
30.14153999,-2.923493165,Yes,No
12.68714204,-10.82877484,Yes,No
83.76664526,29.40602051,Yes,Yes
71.35836192,-19.53515788,No,No
86.94567962,17.71201384,Yes,Yes
19.32239991,5.957323652,No,No
4.392397896,-9.172100327,No,No
44.89222449,-0.474228575,Yes,No
65.47823603,-12.81845,Yes,No
79.74766234,28.06254048,Yes,Yes
27.2552949,5.573765403,Yes,No
78.82602599,26.32607604,Yes,Yes
36.94015355,14.6724958,Yes,No
68.21613548,-18.25766495,No,No
25.57214802,10.76084011,No,No
95.28354233,16.30096255,Yes,Yes
60.8959676,3.226865227,No,No
34.87772507,-12.4902313,No,No
70.61056781,-3.092681418,Yes,No
39.84705138,-6.369786197,No,No
48.41507673,-18.38757906,Yes,No
76.44137624,26.13309437,Yes,Yes
9.09772485,3.302454051,No,No
43.04623996,-17.72852522,Yes,No
43.44850521,4.712034012,No,No
81.48291379,16.26899166,Yes,Yes
17.43794942,-6.371357712,No,No
82.53537584,27.5287545,Yes,Yes
22.29654032,6.667703151,No,No
85.41385708,24.54871786,Yes,Yes
70.626899,-5.7629188,Yes,No
64.4734009,7.813201234,No,No
73.43636663,-17.53074777,No,No
12.87704308,-10.40254888,Yes,No
14.65935003,-7.309587559,Yes,No
66.60886417,13.79070221,Yes,No
86.91375654,18.06498287,Yes,Yes
65.94596671,-4.864699165,No,No
76.94624347,26.13947044,Yes,Yes
72.5821099,1.507481109,No,No
22.75391577,-1.218737176,Yes,No
95.63235438,22.69038971,Yes,Yes
3.836265422,2.263697213,Yes,No
84.90493031,22.68246928,Yes,Yes
91.41806268,29.00338864,Yes,Yes
84.32687685,29.34319055,Yes,Yes
41.76588324,-18.28483743,No,No
93.47653015,23.82938535,Yes,Yes
8.903182163,-15.25306844,No,No
54.6087328,-16.68413798,Yes,No
46.4542477,-18.86296912,No,No
86.99806937,27.61305406,Yes,Yes
17.53596248,4.840797968,Yes,No
90.78040235,22.80730894,Yes,Yes
1.654961151,-8.192432257,Yes,No
9.258739936,-1.544118653,No,No
90.29532977,28.12591562,Yes,Yes
19.58718244,-3.879610726,No,No
38.33203661,-2.877431296,Yes,No
76.49402786,28.2131784,Yes,Yes
14.25965747,-16.05867697,Yes,No
25.49788978,3.06156323,No,No
53.054775,7.873675292,Yes,No
90.67490165,17.22465275,Yes,Yes
70.49432797,-17.4252826,Yes,No
45.13550505,-15.39016627,Yes,No
94.50321232,20.57626289,Yes,Yes
88.25793526,24.26676963,Yes,Yes
40.81489969,-8.157124693,Yes,No
67.30392881,-15.57375141,No,No
26.97566709,-19.70419764,Yes,No
19.15022803,14.11660285,Yes,No
21.48896617,2.104053254,No,No
23.4689661,-6.181745099,Yes,No
17.60658163,-6.757834641,Yes,No
24.46904385,-11.30993821,No,No
40.92719766,4.657277274,No,No
52.88543592,-4.505720431,Yes,No
29.38945299,13.69564044,Yes,No
85.03512081,21.66081893,Yes,Yes
51.81629824,-19.69833491,No,No
70.10474366,-5.629045597,Yes,No
30.58110788,5.917833243,Yes,No
99.67990224,18.14973362,Yes,Yes
52.80235894,-2.652112769,No,No
90.41240465,20.29742596,Yes,Yes
97.32995392,28.48855301,Yes,Yes
21.34060393,-11.18006224,No,No
19.47531292,-16.83533578,Yes,No
94.05698871,24.99046632,Yes,Yes
97.46925345,19.56099427,Yes,Yes
46.92614342,-12.4624251,Yes,No
89.29250283,21.82346623,Yes,Yes
36.45978639,-11.75111129,Yes,No
42.7715204,-3.707955965,Yes,No
29.20537042,3.920029531,No,No
34.5246788,-0.108829712,No,No
93.72278102,24.18911051,Yes,Yes
14.71842875,0.873775989,No,No
76.53096524,29.16115373,Yes,Yes
49.45672216,-15.58518197,No,No
27.36168527,8.274100814,No,No
51.6473722,6.163222286,No,No
10.08250705,3.734287554,Yes,No
23.54066225,7.695875001,Yes,No
68.1881448,-1.092395663,Yes,No
95.26848277,17.48437155,Yes,Yes
41.44967008,6.780209745,Yes,No
73.11782046,-5.58517009,No,No
98.10034835,23.50470303,Yes,Yes
58.25988279,3.436393979,No,No
9.325938107,4.811500219,No,No
43.17489397,-13.28443855,No,No
16.10219156,4.410106603,No,No
46.06396832,3.359543569,Yes,No
81.59102739,29.35631725,Yes,Yes
2.380782403,8.028633495,Yes,No
63.51654183,6.82229482,Yes,No
98.10093761,19.64079132,Yes,Yes
77.95911957,21.39717504,Yes,Yes
5.449919069,8.725754429,Yes,No
51.96901719,-16.33687781,Yes,No
38.90608853,0.195714059,No,No
49.64352245,-5.632545021,Yes,No
10.95157645,-18.23223852,No,No
19.84762702,-10.99966771,Yes,No
51.87325515,0.885304654,Yes,No
81.33058745,24.39604796,Yes,Yes
31.50082532,-12.06344839,Yes,No
77.77707164,21.10440466,Yes,Yes
62.06647892,-1.250886034,No,No
89.78735472,27.37447672,Yes,Yes
86.85563883,18.4419729,Yes,Yes
50.60897266,13.59110025,No,No
36.90012971,8.109658113,No,No
64.38798409,2.611643043,Yes,No
18.06028621,-2.752652895,No,No
96.50524224,26.81446422,Yes,Yes
12.55177742,6.68264248,No,No
77.44845002,19.61367049,Yes,Yes
38.58459958,-11.59469414,Yes,No
45.54933126,-12.98358333,No,No
13.43212045,-10.04208141,Yes,No
23.46256481,-18.88019389,Yes,No
83.65541513,29.11612075,Yes,Yes
63.55409479,-12.28353317,Yes,No
78.78574337,24.09196623,Yes,Yes
29.51665021,-4.969323602,No,No
22.74148379,8.354903176,Yes,No
59.05289686,0.375068099,No,No
50.77055872,-18.60710054,No,No
82.37440102,27.72120632,Yes,Yes
26.02192128,4.806797132,Yes,No
25.69838599,10.77875699,Yes,No
17.41685182,11.90519105,Yes,No
28.10414779,5.945804792,No,No
70.57442419,-10.62789899,No,No
96.83854013,19.51874269,Yes,Yes
89.18143995,25.46471038,Yes,Yes
54.93007868,-13.26273973,No,No
6.558487635,-3.429777324,Yes,No
38.23905072,-5.876800265,No,No
35.80127986,-14.70063446,Yes,No
40.17424495,-9.004327766,No,No
11.01914427,-19.3121981,Yes,No
90.76017344,26.66906695,Yes,Yes
56.40857495,-13.30529201,No,No
15.56557022,10.3308491,Yes,No
80.48904997,18.02185592,Yes,Yes
76.63677289,26.49146414,Yes,Yes
38.55715819,-6.833333593,No,No
0.049004307,10.61681219,Yes,No
84.72711046,20.57961433,Yes,Yes
28.91981944,3.324255664,No,No
64.83249352,-7.346093428,No,No
96.70712986,17.49089295,Yes,Yes
82.00582956,21.24806543,Yes,Yes
93.89054738,27.45637331,Yes,Yes
56.33828527,12.6617521,No,No
8.0100528,-0.403831385,No,No
94.12329414,21.81022959,Yes,Yes
34.79862736,-9.597506015,No,No
98.31274366,26.73334763,Yes,Yes
99.99322416,15.28785205,Yes,Yes
82.36485682,24.69417338,Yes,Yes
93.78689558,19.7096535,Yes,Yes
0.992160968,-10.64765366,No,No
47.92222665,9.867127416,Yes,No
92.00474218,16.61045617,Yes,Yes
53.20791485,11.92726499,Yes,No
22.37043407,-3.053542559,No,No
53.64917329,-16.34318891,Yes,No
81.17620366,16.22619585,Yes,Yes
59.84985264,14.65778871,No,No
57.2769202,-14.25777441,No,No
78.04839203,18.96408997,Yes,Yes
91.19443497,25.23539391,Yes,Yes
99.98592942,24.76272182,Yes,Yes
46.02284272,-5.777175815,No,No
79.28525512,16.25697509,Yes,Yes
16.53781976,9.86496795,Yes,No
0.002303913,-1.735919364,No,No
16.67709786,-16.8026365,No,No
80.47768141,25.45602491,Yes,Yes
97.37265474,22.86954077,Yes,Yes
1.4358651,-12.62329152,Yes,No
90.36780362,20.38944496,Yes,Yes
92.96457625,26.8714535,Yes,Yes
5.772875204,-6.600831183,Yes,No
96.84637908,18.95345044,Yes,Yes
79.74386849,22.83399088,Yes,Yes
79.14987706,26.83448138,Yes,Yes
79.36271622,25.86833367,Yes,Yes
13.99799548,-10.4689611,No,No
97.40911732,27.00084146,Yes,Yes
86.02640277,25.19941668,Yes,Yes
56.5104083,-4.111440843,Yes,No
97.95674537,21.64713435,Yes,Yes
65.22372636,-7.273599278,No,No
95.81960201,17.29481536,Yes,Yes
40.81930028,-9.155350914,Yes,No
42.67166125,-10.60249733,Yes,No
20.54910746,-4.808289603,Yes,No
28.49843092,0.192764317,Yes,No
71.59244466,8.269582917,No,No
82.83694965,25.12578786,Yes,Yes
62.84312811,0.918881743,Yes,No
67.0450133,9.427477518,Yes,No
73.0829483,11.32850102,No,No
58.760217,11.61457678,No,No
35.56184594,-1.49955295,No,No
68.38639272,5.609684545,No,No
14.73144119,8.793011397,Yes,No
57.49469585,1.234126312,Yes,No
2.148932068,-11.59142435,No,No
27.8600447,13.32910274,Yes,No
20.39595296,12.76617975,Yes,No
96.90325897,15.91405286,Yes,Yes
16.22495832,12.84566741,No,No
78.56504615,28.81942247,Yes,Yes
37.6778865,11.98350829,No,No
44.56813705,2.663192845,No,No
56.71903436,-2.689103153,No,No
63.16240325,-10.00471343,Yes,No
84.89133047,16.53836361,Yes,Yes
62.15317379,7.248055802,Yes,No
77.75670217,27.61304394,Yes,Yes
82.95403487,17.36517031,Yes,Yes
31.43871569,2.845484332,Yes,No
58.7540415,-13.46296151,Yes,No
82.8889152,25.22634296,Yes,Yes
70.35481047,-18.46416191,Yes,No
89.84569323,23.77809761,Yes,Yes
79.3821814,18.20680666,Yes,Yes
48.20830601,0.307998627,Yes,No
54.34487151,-14.08992487,Yes,No
44.61355346,7.396098599,Yes,No
96.39153738,16.28315811,Yes,Yes
41.14413113,2.186131164,Yes,No
86.25058693,16.02814779,Yes,Yes
37.61384703,-17.28807307,No,No
92.45356689,16.61687488,Yes,Yes
4.180564019,-17.27021468,Yes,No
14.63748879,-18.25489488,Yes,No
68.82354584,5.213062446,No,No
72.10624647,2.309161429,No,No
21.07873126,-18.76942624,No,No
90.02354349,23.12665679,Yes,Yes
25.29049317,-15.58614504,No,No
17.90638283,4.429666502,Yes,No
25.72700344,-18.12978892,No,No
15.43457827,-9.585024925,Yes,No
10.29750245,-4.399456268,Yes,No
55.67774528,6.054673883,Yes,No
61.12047964,-19.01574728,No,No
2.600452817,-18.32765224,Yes,No
70.15458673,-15.79442594,No,No
94.32653906,25.34705843,Yes,Yes
37.50845641,-19.06870719,No,No
96.68902362,16.43041392,Yes,Yes
76.88818323,24.52740699,Yes,Yes
76.47305291,29.1662272,Yes,Yes
91.60781647,17.59308743,Yes,Yes
59.98375233,3.771009484,Yes,No
16.0496009,3.55528582,No,No
65.6350214,8.831056167,Yes,No
98.59515541,23.62089684,Yes,Yes
69.64729216,7.535305516,Yes,No
88.34162652,23.0838325,Yes,Yes
97.38743473,28.17966816,Yes,Yes
87.24863584,25.05200798,Yes,Yes
96.20389064,29.33040162,Yes,Yes
98.12498164,29.06067156,Yes,Yes
82.46183754,16.27664052,Yes,Yes
88.97524292,26.43876232,Yes,Yes
6.007929496,14.12805094,No,No
69.04019138,1.495909761,No,No
81.80908038,22.5133438,Yes,Yes
24.93200191,-15.4575962,No,No
90.83811452,15.28482014,Yes,Yes
15.33362793,-2.745605134,Yes,No
90.83573762,20.04031402,Yes,Yes
43.37698223,12.60216354,No,No
76.51046586,21.91972412,Yes,Yes
96.53105402,19.12032873,Yes,Yes
88.48163251,27.40840769,Yes,Yes
44.5335474,6.906746325,Yes,No
85.84919015,24.64831209,Yes,Yes
29.59292365,-8.466435518,No,No
98.79906841,22.78634235,Yes,Yes
68.73154084,10.37031035,Yes,No
45.88732651,9.803801016,Yes,No
82.40867848,24.37396326,Yes,Yes
74.0171959,-5.617348326,Yes,No
10.98271925,-7.743471648,No,No
62.29670703,-14.15674373,No,No
17.16565969,11.03084045,No,No
38.02947351,7.324475646,No,No
99.25846312,29.64260597,Yes,Yes
58.27869642,12.7772666,No,No
71.72189111,-11.55644824,Yes,No
28.95382017,-17.47197281,No,No
96.21085416,21.32463859,Yes,Yes
37.68204654,8.940374651,Yes,No
42.43879202,3.696323521,Yes,No
55.67035442,12.61059987,No,No
91.33887851,25.10503932,Yes,Yes
50.4380447,12.96669555,No,No
25.22425457,2.77759123,Yes,No
78.12886081,15.72616766,Yes,Yes
86.76864694,18.87121293,Yes,Yes
48.65603354,-5.4430221,Yes,No
59.73304211,-19.67413982,Yes,No
85.32825495,24.04885557,Yes,Yes
31.28732092,-3.305282962,No,No
97.52237019,20.82921878,Yes,Yes
94.25884117,21.04007911,Yes,Yes
81.90298548,23.91628772,Yes,Yes
3.899201398,12.08646011,Yes,No
97.3601282,25.364391,Yes,Yes
57.960718,-14.96462118,No,No
23.77069663,10.29757627,Yes,No
89.81138027,26.80620911,Yes,Yes
78.05220474,21.17300471,Yes,Yes
9.725923367,5.641444473,Yes,No
36.72183465,-17.47253851,No,No
5.645903749,-15.06959886,Yes,No
45.75809415,11.36826872,No,No
79.64019711,15.2744285,Yes,Yes
32.24682148,-15.23803179,No,No
4.645988893,13.64961522,No,No
76.82532451,22.86227386,Yes,Yes
54.97500804,9.275390808,Yes,No
90.55429743,20.31057812,Yes,Yes
85.69936772,19.13933418,Yes,Yes
45.85977084,-7.661476554,Yes,No
54.76868921,9.903982966,Yes,No
77.78921545,16.83385933,Yes,Yes
